batch_id,supplier_batch_label,supplier_id,part_id,quantity,manufacture_date,qc_pass_rate,weight_mean_g,weight_std_g,lead_time_days,batch_cost_usd,is_anomalous,anomaly_type,production_shift,operator_id,temperature_c,humidity_pct,material_lot,inspection_level,storage_location
BATCH-000122,LOT-1917-15,SUPP-001,PART-005,4727,2024-02-25T00:00:00,0.8882,1190.958,2.755,51,16253537.08,False,none,evening,OP-065,22.451582287786977,57.97906348418313,MAT-2678,Standard,WH-B-22
BATCH-000123,LOT-4255-16,SUPP-001,PART-005,1928,2024-03-26T00:00:00,0.9216,1205.079,3.31,48,6952232.15,False,none,night,OP-094,24.171309479145982,57.53499386592371,MAT-3789,Standard,WH-B-26
BATCH-000124,LOT-6866-17,SUPP-001,PART-005,4232,2023-05-15T00:00:00,0.89,1202.999,2.624,62,14819863.52,False,none,evening,OP-080,24.040977819512104,66.58280305939624,MAT-8382,Standard,WH-C-09
BATCH-000125,LOT-7953-01,SUPP-001,PART-006,3838,2022-11-19T00:00:00,0.8887,2792.77,3.914,59,9716876.22,False,none,night,OP-029,18.5957244028385,51.5679277754,MAT-7065,Standard,WH-B-34
BATCH-000126,LOT-5331-02,SUPP-001,PART-006,1644,2023-02-07T00:00:00,0.9434,2797.249,3.158,50,3935099.31,False,none,evening,OP-011,20.283777426288026,48.98150121116045,MAT-1861,Standard,WH-B-39
BATCH-000127,LOT-8357-03,SUPP-001,PART-006,2258,2024-04-08T00:00:00,0.9316,2793.156,3.403,53,5657171.01,False,none,day,OP-064,22.064893591879994,55.16526281169592,MAT-7381,Standard,WH-B-23
BATCH-000128,LOT-6067-04,SUPP-001,PART-006,4028,2023-12-16T00:00:00,0.9125,2796.102,3.038,58,10075495.29,False,none,day,OP-015,19.394721680858197,41.34884324774654,MAT-5774,Standard,WH-A-40
BATCH-000129,LOT-1186-05,SUPP-001,PART-006,4322,2023-03-03T00:00:00,0.9262,2788.78,3.299,58,10575246.13,False,none,day,OP-096,18.88201419504796,45.89257647616052,MAT-3032,Standard,WH-C-13
BATCH-000130,LOT-1052-06,SUPP-001,PART-006,5027,2024-04-13T00:00:00,0.9247,2804.631,0.994,48,12959159.16,False,none,night,OP-067,19.530968602265084,45.48513339606451,MAT-3785,Enhanced,WH-A-38
BATCH-000131,LOT-4416-07,SUPP-001,PART-006,2996,2024-12-20T00:00:00,0.9386,2817.335,2.506,47,7216532.69,False,none,evening,OP-041,19.768522214349005,55.60222183333451,MAT-4558,Standard,WH-A-45
BATCH-000132,LOT-5204-08,SUPP-001,PART-006,2230,2024-09-01T00:00:00,0.8969,2787.722,1.529,50,5785403.87,False,none,evening,OP-046,22.26959091017236,67.735674061957,MAT-2134,Enhanced,WH-C-37
BATCH-000133,LOT-2647-09,SUPP-001,PART-006,3405,2024-02-19T00:00:00,0.9272,2797.574,2.978,60,8197957.75,False,none,evening,OP-081,21.57406530221692,58.453874216235995,MAT-3761,Enhanced,WH-A-23
BATCH-000134,LOT-2504-10,SUPP-001,PART-006,4592,2023-08-05T00:00:00,0.8865,2808.502,2.072,51,11244780.55,False,none,day,OP-078,24.40476105554578,45.674173000689535,MAT-2690,Standard,WH-A-43
BATCH-000135,LOT-9684-11,SUPP-001,PART-006,2154,2024-07-01T00:00:00,0.9184,2802.828,3.746,60,5265034.15,False,none,evening,OP-054,18.612840648194464,48.484033920114996,MAT-7999,Standard,WH-C-02
BATCH-000136,LOT-7320-12,SUPP-001,PART-006,3613,2024-09-12T00:00:00,0.9359,2803.009,3.815,61,9000633.33,False,none,evening,OP-036,24.743522243122264,40.30853487807076,MAT-4359,Standard,WH-C-46
BATCH-000137,LOT-1183-13,SUPP-001,PART-006,2821,2023-07-03T00:00:00,0.9056,2793.442,3.75,54,6787815.67,False,none,evening,OP-088,20.389976887230087,53.463364119838445,MAT-8678,Standard,WH-B-24
BATCH-000138,LOT-2186-14,SUPP-001,PART-006,4260,2024-01-31T00:00:00,0.9026,2783.834,0.902,58,10907133.95,False,none,day,OP-053,19.746207430052625,61.513617054165806,MAT-3398,Standard,WH-C-04
BATCH-000139,LOT-3925-15,SUPP-001,PART-006,4001,2024-01-04T00:00:00,0.9108,2803.21,1.508,57,10409046.42,False,none,evening,OP-046,22.425667056075028,57.50815111024299,MAT-3672,Standard,WH-C-23
BATCH-000140,LOT-5668-16,SUPP-001,PART-006,3840,2024-06-17T00:00:00,0.9186,2823.977,3.799,50,9872264.78,False,none,day,OP-053,21.247871887168213,43.561272865273345,MAT-2260,Standard,WH-A-09
BATCH-000141,LOT-7100-17,SUPP-001,PART-006,3936,2024-09-19T00:00:00,0.9374,2809.487,2.464,51,9340267.27,False,none,evening,OP-034,18.352446688785474,41.58295773578808,MAT-1896,Standard,WH-A-47
BATCH-000142,LOT-9848-18,SUPP-001,PART-006,4347,2023-02-22T00:00:00,0.9387,2811.067,3.279,57,10337237.45,False,none,night,OP-081,20.508342596701716,67.38677334209726,MAT-7509,Standard,WH-A-15
BATCH-000143,LOT-5485-19,SUPP-001,PART-006,2366,2024-05-12T00:00:00,0.9257,2798.012,2.606,57,5876028.24,False,none,night,OP-059,22.594867224504597,69.13452722104857,MAT-7928,Enhanced,WH-B-13
BATCH-000144,LOT-2895-01,SUPP-001,PART-025,4920,2023-04-18T00:00:00,0.9239,1195.447,1.31,45,7447118.27,False,none,day,OP-017,24.294822512472827,68.8678433982747,MAT-3402,Standard,WH-A-06
BATCH-000145,LOT-4558-02,SUPP-001,PART-025,7583,2024-07-11T00:00:00,0.767,1178.403,3.674,50,11592943.45,True,quantity_variance,day,OP-066,24.203272404905416,68.02912342502471,MAT-3418,Standard,WH-A-16
BATCH-000146,LOT-2657-03,SUPP-001,PART-025,3730,2024-01-26T00:00:00,0.9116,1198.246,3.628,47,5420607.51,False,none,day,OP-004,23.376897248666175,55.014319476001546,MAT-6737,Enhanced,WH-B-32
BATCH-000147,LOT-2216-04,SUPP-001,PART-025,4500,2023-12-17T00:00:00,0.8854,1209.046,1.71,48,6837088.7,False,none,night,OP-011,21.18082208135967,63.40567805448985,MAT-8483,Standard,WH-B-33
BATCH-000148,LOT-3415-05,SUPP-001,PART-025,1597,2024-05-18T00:00:00,0.9034,1195.847,2.413,44,2360590.75,False,none,evening,OP-025,23.580477508051338,61.726976428358476,MAT-7782,Standard,WH-B-35
BATCH-000149,LOT-6450-06,SUPP-001,PART-025,4595,2023-07-24T00:00:00,0.8931,1202.947,3.743,52,7322993.75,False,none,day,OP-018,24.0056856364054,61.93472033364752,MAT-7799,Standard,WH-C-47
BATCH-000150,LOT-5670-07,SUPP-001,PART-025,3459,2024-02-12T00:00:00,0.65,1191.407,2.175,49,5092285.34,True,quality_degradation,day,OP-043,23.639541637543395,46.729556765605786,MAT-5471,Standard,WH-A-26
BATCH-000151,LOT-6555-08,SUPP-001,PART-025,2574,2023-12-02T00:00:00,0.9301,1199.934,2.047,45,3928053.45,False,none,evening,OP-077,22.003971147985148,64.16296987899959,MAT-8478,Standard,WH-A-06
BATCH-000152,LOT-1931-09,SUPP-001,PART-025,1698,2023-12-23T00:00:00,0.65,1043.658,2.044,46,2695484.65,True,process_deviation,day,OP-019,22.536735241738864,66.2535413367414,MAT-4406,Enhanced,WH-A-32
BATCH-000153,LOT-5713-10,SUPP-001,PART-025,4323,2024-07-26T00:00:00,0.8871,1196.055,3.964,55,6932898.74,False,none,evening,OP-007,18.820961034603116,45.071853353191486,MAT-6308,Standard,WH-C-32
BATCH-000154,LOT-9497-11,SUPP-001,PART-025,3643,2024-07-05T00:00:00,0.8971,1201.111,3.381,63,5723729.83,False,none,evening,OP-081,24.22939363454004,69.7588824171593,MAT-1320,Standard,WH-A-42
BATCH-000155,LOT-3842-12,SUPP-001,PART-025,1818,2024-06-19T00:00:00,0.9254,1202.553,3.464,54,2681935.6,False,none,day,OP-054,22.22205084086063,60.47597378613165,MAT-3077,Standard,WH-A-32
BATCH-000156,LOT-6593-13,SUPP-001,PART-025,3915,2023-12-23T00:00:00,0.8886,1201.703,3.473,53,5752516.61,False,none,day,OP-066,20.879621999888126,43.79159267217001,MAT-2881,Standard,WH-A-34
BATCH-000157,LOT-3172-14,SUPP-001,PART-025,4064,2024-08-30T00:00:00,0.923,1194.073,3.319,44,5932302.41,False,none,evening,OP-024,20.539275202794066,56.400889848890195,MAT-8825,Standard,WH-B-12
BATCH-000158,LOT-1662-15,SUPP-001,PART-025,4287,2023-10-02T00:00:00,0.939,1203.832,2.879,60,6605607.66,False,none,day,OP-016,19.525239657387207,59.85503755341995,MAT-6874,Standard,WH-C-14
BATCH-000159,LOT-8940-16,SUPP-001,PART-025,3535,2024-07-19T00:00:00,0.9338,1206.349,3.735,57,5402465.35,False,none,day,OP-027,20.814190518217686,61.868176003154716,MAT-7010,Standard,WH-C-33
BATCH-000160,LOT-8774-17,SUPP-001,PART-025,2105,2023-11-07T00:00:00,0.936,1200.478,2.301,48,3317822.39,False,none,night,OP-066,22.24994696618504,51.6617904362964,MAT-9832,Standard,WH-C-32
BATCH-000161,LOT-6968-18,SUPP-001,PART-025,1625,2023-10-20T00:00:00,0.9199,1203.324,3.344,63,2435460.96,False,none,night,OP-029,24.01689477842556,57.76904113186287,MAT-6231,Standard,WH-C-35
BATCH-000162,LOT-6162-19,SUPP-001,PART-025,2440,2023-06-04T00:00:00,0.915,1204.47,1.153,62,3726420.65,False,none,evening,OP-072,18.87884852928934,68.90439842422983,MAT-4823,Standard,WH-C-43
BATCH-000163,LOT-4346-20,SUPP-001,PART-025,5152,2024-03-17T00:00:00,0.899,1208.637,2.732,53,7513518.52,False,none,night,OP-046,22.190165751832694,59.588489744135266,MAT-2243,Enhanced,WH-C-47
BATCH-000164,LOT-6599-21,SUPP-001,PART-025,3890,2023-12-04T00:00:00,0.9065,1197.755,3.183,62,6050058.46,False,none,day,OP-007,21.179285639156944,52.36839183494997,MAT-8382,Enhanced,WH-B-28
BATCH-000165,LOT-2773-22,SUPP-001,PART-025,3202,2024-07-03T00:00:00,0.8947,1199.067,2.803,59,4701391.5,False,none,night,OP-093,24.108585505232387,53.562597904340976,MAT-1946,Standard,WH-C-47
BATCH-000166,LOT-9864-23,SUPP-001,PART-025,2899,2024-03-14T00:00:00,0.9239,1214.667,2.536,48,4594069.42,False,none,day,OP-053,22.729349167187703,41.14258901797958,MAT-1643,Standard,WH-B-04
BATCH-000167,LOT-6275-01,SUPP-001,PART-023,2942,2023-12-27T00:00:00,0.9168,21940.349,2.874,56,8141752.18,False,none,day,OP-016,21.908466205448796,66.09813498693067,MAT-5516,Standard,WH-B-26
BATCH-000168,LOT-8211-02,SUPP-001,PART-023,3522,2024-04-18T00:00:00,0.9034,22065.537,1.631,55,9995141.01,False,none,night,OP-019,21.61398309438372,57.419356777289025,MAT-6476,Standard,WH-B-33
BATCH-000169,LOT-6811-03,SUPP-001,PART-023,4984,2023-10-13T00:00:00,0.8986,21888.085,2.484,63,14209533.06,False,none,evening,OP-044,18.381957857978893,57.983834189761495,MAT-1421,Standard,WH-A-44
BATCH-000170,LOT-6798-04,SUPP-001,PART-023,3450,2023-09-04T00:00:00,0.8891,21732.241,0.551,58,10258036.67,False,none,evening,OP-049,22.001253546380607,45.54515193841075,MAT-7559,Enhanced,WH-A-42
BATCH-000171,LOT-6515-05,SUPP-001,PART-023,2730,2024-03-20T00:00:00,0.8948,21833.875,1.146,57,7907152.26,False,none,evening,OP-038,21.581952129802907,54.498828548989756,MAT-7663,Enhanced,WH-C-04
BATCH-000172,LOT-2231-06,SUPP-001,PART-023,3129,2022-10-14T00:00:00,0.9184,22019.282,2.76,43,8822630.12,False,none,night,OP-072,20.076287375099653,42.31562590679404,MAT-2689,Enhanced,WH-B-41
BATCH-000173,LOT-5206-07,SUPP-001,PART-023,1506,2022-09-17T00:00:00,0.9183,21852.96,0.769,61,4246692.7,False,none,day,OP-096,18.16803531391422,50.06114818652387,MAT-1813,Reduced,WH-C-26
BATCH-000174,LOT-5683-08,SUPP-001,PART-023,3163,2024-05-15T00:00:00,0.8957,22068.282,2.414,60,8919944.67,False,none,evening,OP-077,19.964205692665413,50.49813560712142,MAT-4786,Enhanced,WH-C-26
BATCH-000175,LOT-3938-09,SUPP-001,PART-023,4327,2024-09-23T00:00:00,0.9329,22114.421,1.67,43,12823858.08,False,none,day,OP-049,24.70037874463464,66.70414160340742,MAT-1126,Standard,WH-B-13
BATCH-000176,LOT-6974-10,SUPP-001,PART-023,3686,2024-09-07T00:00:00,0.893,22150.491,2.193,55,10671633.19,False,none,evening,OP-097,22.591323191688797,45.964421828122084,MAT-2882,Standard,WH-B-24
BATCH-000177,LOT-3159-11,SUPP-001,PART-023,4163,2023-05-29T00:00:00,0.9048,21871.438,3.107,63,12221289.24,False,none,day,OP-077,21.083774119110963,49.5191643226146,MAT-7772,Standard,WH-A-02
BATCH-000178,LOT-7487-12,SUPP-001,PART-023,2727,2023-01-22T00:00:00,0.9041,21926.128,0.608,59,7713585.38,False,none,day,OP-035,24.27602260928307,45.88882906933201,MAT-3476,Standard,WH-B-43
BATCH-000179,LOT-8915-13,SUPP-001,PART-023,3301,2024-03-22T00:00:00,0.9003,22012.424,1.646,43,9249288.64,False,none,evening,OP-018,20.144908145457254,56.654013602595654,MAT-8813,Standard,WH-B-32
BATCH-000180,LOT-7297-14,SUPP-001,PART-023,3556,2023-11-01T00:00:00,0.8859,22135.495,1.856,50,10371854.66,False,none,day,OP-016,20.329466082725567,56.722148929425614,MAT-4332,Standard,WH-B-47
BATCH-000181,LOT-6730-15,SUPP-001,PART-023,3827,2024-05-25T00:00:00,0.9233,21819.549,1.619,51,10579140.76,False,none,day,OP-042,24.013782303528416,55.0017477757326,MAT-4339,Standard,WH-A-07
BATCH-000182,LOT-5588-16,SUPP-001,PART-023,4867,2024-01-12T00:00:00,0.9081,22095.255,1.03,60,13720592.11,False,none,night,OP-025,23.105168603340445,57.25181720376444,MAT-2129,Enhanced,WH-C-35
BATCH-000183,LOT-2515-17,SUPP-001,PART-023,1640,2024-04-08T00:00:00,0.932,21968.917,3.682,46,4842775.57,False,none,evening,OP-035,23.92286947371162,45.48440165617678,MAT-3917,Standard,WH-B-19
BATCH-000184,LOT-4992-01,SUPP-001,PART-016,2668,2023-07-14T00:00:00,0.9141,3112.092,3.55,52,7271477.6,False,none,night,OP-024,18.682553847247128,65.59987649676364,MAT-4197,Standard,WH-A-46
BATCH-000185,LOT-2894-02,SUPP-001,PART-016,2557,2024-05-17T00:00:00,0.8853,3101.303,2.059,58,6673057.78,False,none,night,OP-059,23.683623642465186,68.37249106677791,MAT-4797,Enhanced,WH-A-45
BATCH-000186,LOT-6818-03,SUPP-001,PART-016,4458,2024-08-21T00:00:00,0.9366,3108.357,2.726,46,11928879.85,False,none,evening,OP-081,21.226288367446074,64.8612695145402,MAT-7146,Enhanced,WH-B-35
BATCH-000187,LOT-7414-04,SUPP-001,PART-016,3887,2024-07-17T00:00:00,0.9034,3115.165,1.641,57,10796865.67,False,none,night,OP-036,19.631509683235844,60.85562398630197,MAT-5797,Enhanced,WH-A-34
BATCH-000188,LOT-5435-05,SUPP-001,PART-016,4950,2024-10-08T00:00:00,0.9166,3094.27,2.119,48,12568918.61,False,none,day,OP-061,23.49544744732502,45.87137920298947,MAT-8951,Enhanced,WH-A-43
BATCH-000189,LOT-2551-06,SUPP-001,PART-016,3484,2023-01-22T00:00:00,0.9037,3094.341,3.46,47,9639784.84,False,none,evening,OP-037,19.429694744579002,52.560854299830524,MAT-6953,Standard,WH-B-22
BATCH-000190,LOT-2128-07,SUPP-001,PART-016,4748,2023-06-19T00:00:00,0.9108,3100.525,1.721,53,12914397.55,False,none,evening,OP-060,24.960312118800005,46.98185046746656,MAT-6718,Enhanced,WH-A-13
BATCH-000191,LOT-3118-08,SUPP-001,PART-016,3742,2023-08-31T00:00:00,0.9314,3083.851,2.851,44,9896639.89,False,none,night,OP-007,23.281985528440156,47.45814653839919,MAT-1192,Enhanced,WH-A-43
BATCH-000192,LOT-4605-09,SUPP-001,PART-016,2890,2023-10-18T00:00:00,0.8861,3101.792,1.147,45,7568530.18,False,none,evening,OP-084,23.65505951978787,62.12229832935839,MAT-3601,Standard,WH-C-30
BATCH-000193,LOT-8970-10,SUPP-001,PART-016,2530,2022-12-11T00:00:00,0.9399,3082.696,3.013,61,6600888.72,False,none,night,OP-001,23.74875108191793,56.33892613321407,MAT-7464,Reduced,WH-C-21
BATCH-000194,LOT-6325-11,SUPP-001,PART-016,2141,2023-06-08T00:00:00,0.9411,3097.453,1.495,57,5899842.2,False,none,night,OP-016,19.11915834356509,60.73739991357968,MAT-9316,Standard,WH-B-22
BATCH-000195,LOT-2067-12,SUPP-001,PART-016,1650,2024-08-26T00:00:00,0.8961,3103.287,3.828,55,4580655.37,False,none,evening,OP-026,23.14295999185518,60.987895990705844,MAT-9758,Standard,WH-A-05
BATCH-000196,LOT-7726-13,SUPP-001,PART-016,5067,2023-11-14T00:00:00,0.9137,3109.671,2.716,43,14043117.35,False,none,evening,OP-058,22.378034151166155,64.24804633648834,MAT-1616,Standard,WH-B-32
BATCH-000197,LOT-5151-14,SUPP-001,PART-016,4358,2024-07-22T00:00:00,0.9105,3120.158,3.887,57,11339696.29,False,none,day,OP-032,20.537513891720593,64.71992955639935,MAT-6840,Standard,WH-C-02
BATCH-000198,LOT-1343-15,SUPP-001,PART-016,2443,2024-04-29T00:00:00,0.9195,3106.987,1.761,63,6413161.75,False,none,night,OP-097,18.6283165039211,67.32478794058946,MAT-4201,Standard,WH-B-24
BATCH-000199,LOT-3321-16,SUPP-001,PART-016,4882,2024-03-03T00:00:00,0.8994,3110.968,2.053,52,13007347.26,False,none,night,OP-084,24.4154240578086,49.83514596550102,MAT-3120,Enhanced,WH-A-31
BATCH-000200,LOT-1153-17,SUPP-001,PART-016,3530,2023-09-27T00:00:00,0.9004,3076.243,3.104,62,9360932.9,False,none,night,OP-092,22.369685158982627,64.88155450427124,MAT-1786,Standard,WH-A-12
BATCH-000201,LOT-8055-18,SUPP-001,PART-016,4576,2024-08-24T00:00:00,0.9325,3096.958,2.605,56,12443645.85,False,none,day,OP-054,20.765373364997572,41.53790377527994,MAT-8433,Standard,WH-B-08
BATCH-000202,LOT-6555-19,SUPP-001,PART-016,2250,2024-05-22T00:00:00,0.8917,3093.788,0.594,62,5804490.29,False,none,day,OP-026,24.699943827778572,52.813151360810295,MAT-6680,Enhanced,WH-A-13
BATCH-000203,LOT-7447-20,SUPP-001,PART-016,3511,2024-08-18T00:00:00,0.8873,3139.128,3.92,57,9167242.44,False,none,night,OP-084,23.998750903433674,68.16143906122105,MAT-8489,Enhanced,WH-B-16
BATCH-000204,LOT-2797-21,SUPP-001,PART-016,3057,2023-12-03T00:00:00,0.9046,3105.877,1.878,49,8161907.17,False,none,evening,OP-053,18.61694101683684,63.303953116258924,MAT-9634,Standard,WH-C-03
BATCH-000205,LOT-2641-22,SUPP-001,PART-016,3539,2024-02-26T00:00:00,0.9161,3119.068,3.118,53,9588660.53,False,none,day,OP-035,20.143875209032302,47.95243853015718,MAT-4723,Standard,WH-C-46
BATCH-000206,LOT-1018-23,SUPP-001,PART-016,4327,2024-02-24T00:00:00,0.9188,3082.172,1.829,46,11583926.77,False,none,night,OP-012,23.33548440819924,57.751509066772016,MAT-5732,Standard,WH-C-12
BATCH-000207,LOT-6645-24,SUPP-001,PART-016,3328,2024-02-09T00:00:00,0.9004,3105.373,3.21,52,8780076.78,False,none,night,OP-085,23.635817959213245,44.1053549975907,MAT-9669,Enhanced,WH-C-07
BATCH-000208,LOT-9084-25,SUPP-001,PART-016,2850,2024-02-23T00:00:00,0.8857,3125.472,2.198,52,7697968.8,False,none,night,OP-085,19.969454352976893,53.72725996751295,MAT-9992,Standard,WH-A-32
BATCH-000209,LOT-1231-26,SUPP-001,PART-016,4430,2023-07-24T00:00:00,0.9196,3105.59,0.917,44,11647501.48,False,none,night,OP-087,18.82580738539643,41.35454093236876,MAT-7401,Standard,WH-A-37
BATCH-000210,LOT-4235-27,SUPP-001,PART-016,2843,2023-08-26T00:00:00,0.9381,3092.201,3.976,44,7903496.94,False,none,day,OP-047,19.992202676132766,55.51628283080588,MAT-7353,Standard,WH-C-23
BATCH-000211,LOT-6378-28,SUPP-001,PART-016,2783,2023-03-20T00:00:00,0.9397,3078.121,2.636,55,7254406.02,False,none,night,OP-058,21.60319535629746,42.98739140620087,MAT-2131,Reduced,WH-A-37
BATCH-000212,LOT-3892-29,SUPP-001,PART-016,4578,2023-03-24T00:00:00,0.8871,3111.999,1.062,55,12336107.16,False,none,day,OP-053,20.21350585794331,65.34912560920304,MAT-1759,Enhanced,WH-C-15
BATCH-000213,LOT-5314-30,SUPP-001,PART-016,2510,2023-10-22T00:00:00,0.9447,3109.78,2.076,55,6429864.2,False,none,evening,OP-040,19.44203974986428,68.56286954958772,MAT-1989,Enhanced,WH-C-42
BATCH-000214,LOT-3665-31,SUPP-001,PART-016,2040,2023-10-01T00:00:00,0.923,3085.906,3.919,44,5552735.6,False,none,day,OP-058,20.54382752399599,68.14543517574168,MAT-3883,Standard,WH-C-41
BATCH-000215,LOT-4985-32,SUPP-001,PART-016,4352,2024-04-23T00:00:00,0.9089,3104.503,1.348,52,11329391.2,False,none,day,OP-087,20.64041247720347,64.05520505358417,MAT-1572,Enhanced,WH-C-35
BATCH-000216,LOT-8334-33,SUPP-001,PART-016,3629,2024-03-20T00:00:00,0.9117,3086.971,0.705,47,9432542.64,False,none,night,OP-017,20.79988112805498,41.721755310648206,MAT-9098,Standard,WH-B-39
BATCH-000217,LOT-6287-01,SUPP-001,PART-010,2502,2023-11-10T00:00:00,0.8854,3211.999,2.921,57,9056846.9,False,none,evening,OP-043,21.513617835922894,67.29790474479155,MAT-7617,Standard,WH-C-13
BATCH-000218,LOT-7811-02,SUPP-001,PART-010,5024,2024-06-08T00:00:00,0.9368,3210.002,1.272,63,17622083.63,False,none,day,OP-021,20.036137979621078,54.08220525967774,MAT-5428,Standard,WH-A-18
BATCH-000219,LOT-5150-03,SUPP-001,PART-010,4954,2024-01-29T00:00:00,0.8949,3206.067,1.665,44,18754616.69,False,none,night,OP-096,21.396613190357492,45.37491754870452,MAT-1452,Standard,WH-B-38
BATCH-000220,LOT-4555-04,SUPP-001,PART-010,1813,2024-01-07T00:00:00,0.896,3192.34,2.137,50,6602745.15,False,none,night,OP-033,18.783542046943523,58.285176730149495,MAT-1445,Standard,WH-A-36
BATCH-000221,LOT-6011-05,SUPP-001,PART-010,4448,2024-04-11T00:00:00,0.9417,3205.752,0.7,56,16330642.2,False,none,night,OP-054,24.2330866360076,47.88162830683908,MAT-2812,Standard,WH-B-29
BATCH-000222,LOT-5052-06,SUPP-001,PART-010,4211,2024-06-05T00:00:00,0.8942,3207.905,1.406,62,14852531.77,False,none,evening,OP-087,20.750365349234254,47.761328422469035,MAT-6616,Enhanced,WH-A-02
BATCH-000223,LOT-6585-07,SUPP-001,PART-010,4678,2024-11-11T00:00:00,0.8864,3154.326,2.369,46,17586463.16,False,none,day,OP-071,21.733264835017234,52.16935778341713,MAT-4459,Reduced,WH-A-30
BATCH-000224,LOT-5736-08,SUPP-001,PART-010,2088,2024-05-20T00:00:00,0.9444,3174.866,3.203,45,7286647.67,False,none,evening,OP-032,21.02264966575444,63.45339477786179,MAT-1919,Standard,WH-C-22
BATCH-000225,LOT-8194-09,SUPP-001,PART-010,1965,2024-08-17T00:00:00,0.9006,3221.689,0.532,49,7215952.39,False,none,night,OP-039,24.107639662805536,47.32442681520722,MAT-2502,Enhanced,WH-C-36
BATCH-000226,LOT-5911-10,SUPP-001,PART-010,4872,2023-08-15T00:00:00,0.9264,3192.252,3.612,44,17917962.58,False,none,day,OP-038,18.74488234031991,64.65257250956171,MAT-6816,Standard,WH-B-05
BATCH-000227,LOT-2502-11,SUPP-001,PART-010,3561,2023-05-12T00:00:00,0.9196,3214.77,3.942,46,12938405.68,False,none,evening,OP-034,18.44866297725323,57.88427948649691,MAT-4250,Standard,WH-C-14
BATCH-000228,LOT-8398-12,SUPP-001,PART-010,1834,2024-10-01T00:00:00,0.8891,3175.705,1.389,44,6475580.06,False,none,day,OP-052,19.49479998143239,52.33433009439961,MAT-4557,Reduced,WH-C-35
BATCH-000229,LOT-6904-13,SUPP-001,PART-010,2516,2023-04-16T00:00:00,0.9109,3198.572,0.82,56,9547397.38,False,none,day,OP-099,22.44942399048028,69.78830397348722,MAT-9257,Standard,WH-C-26
BATCH-000230,LOT-7183-14,SUPP-001,PART-010,3882,2023-01-15T00:00:00,0.8881,3202.574,2.36,52,13750505.02,False,none,night,OP-080,21.985085538943565,40.06229552800244,MAT-4959,Standard,WH-C-07
BATCH-000231,LOT-7065-15,SUPP-001,PART-010,3056,2023-10-11T00:00:00,0.7429,2940.725,1.704,62,11011301.58,True,process_deviation,day,OP-012,18.93298980657521,67.83237199226221,MAT-9060,Standard,WH-B-06
BATCH-000232,LOT-3833-16,SUPP-001,PART-010,2906,2024-01-23T00:00:00,0.9196,3185.239,2.762,60,10690306.08,False,none,night,OP-037,21.045102160381564,48.77965293002224,MAT-5777,Standard,WH-B-23
BATCH-000233,LOT-4933-17,SUPP-001,PART-010,4537,2022-11-26T00:00:00,0.901,3197.872,0.952,62,16852278.27,False,none,night,OP-027,19.539033694582837,53.345180780215884,MAT-1564,Standard,WH-A-23
BATCH-000234,LOT-8170-18,SUPP-001,PART-010,2041,2024-09-09T00:00:00,0.9365,3213.587,1.097,49,7859331.15,False,none,day,OP-011,18.172510832454257,60.90066963619591,MAT-8718,Reduced,WH-B-02
